N,aimed_PNbig,Nbig,Nsmall,NA,aimed_PAbig,NAbig,NAsmall,NBbig,NBsmall,PA,PAbig,PNbig,PABbig,PABsmall,diff_PAB_bigsmall,congruent,cong_tr_ix,side_cloud1,trial_family,total_elem,total_shapeA,total_shapeB,prop_shapeA_total,elem1,shapeA1,shapeB1,elem2,shapeA2,shapeB2,prop_elem_L_R,prop_shapeA_L_R,trial_ix,stimulus_type,resp_type,block_type,left_opt_best,best_opt,left_best,best_resp,trial_nb,block_nb,block_length,elem_look_at,resp_modality,switch_family,switch_type,same_resp_as_previous,transition_trials,transition_stimulus,transition_response,allow_break
85,0.54,46,39,38,0.52,20,18,26,21,0.447058823529412,0.526315789473684,0.541176470588235,0.769230769230769,0.857142857142857,-0.0879120879120878,1,43,1,99,85,38,47,0.447058823529412,46,20,26,39,18,21,0.541176470588235,0.526315789473684,323,2,1,2,1,1,1,1,427,58,6,1,0,0,0,0,0,0,0,0
85,0.52,45,40,50,0.48,24,26,21,14,0.588235294117647,0.48,0.529411764705882,1.14285714285714,1.85714285714286,-0.714285714285714,0,38,2,38,85,50,35,0.588235294117647,40,26,14,45,24,21,0.470588235294118,0.52,262,2,1,2,1,1,1,1,428,58,6,1,0,0,0,1,0,0,0,0
85,0.56,48,37,44,0.54,24,20,24,17,0.517647058823529,0.545454545454545,0.564705882352941,1,1.17647058823529,-0.176470588235294,1,55,1,111,85,44,41,0.517647058823529,48,24,24,37,20,17,0.564705882352941,0.545454545454545,335,2,1,2,1,1,1,1,429,58,6,1,0,0,0,1,0,0,0,0
75,0.54,41,34,31,0.46,14,17,27,17,0.413333333333333,0.451612903225806,0.546666666666667,0.518518518518518,1,-0.481481481481482,0,22,2,22,75,31,44,0.413333333333333,34,17,17,41,14,27,0.453333333333333,0.548387096774194,246,2,1,2,1,1,1,1,430,58,6,1,0,0,0,1,0,0,0,0
75,0.56,43,32,37,0.44,16,21,27,11,0.493333333333333,0.432432432432432,0.573333333333333,0.592592592592593,1.90909090909091,-1.31649831649832,0,32,1,32,75,37,38,0.493333333333333,43,16,27,32,21,11,0.573333333333333,0.432432432432432,368,2,2,4,0,2,1,1,431,59,9,1,1,2,3,1,1,0,1,0
85,0.56,48,37,24,0.54,13,11,35,26,0.282352941176471,0.541666666666667,0.564705882352941,0.371428571428571,0.423076923076923,-0.0516483516483516,1,50,1,106,85,24,61,0.282352941176471,48,13,35,37,11,26,0.564705882352941,0.541666666666667,442,2,2,4,1,1,0,2,432,59,9,1,1,0,0,0,0,0,0,0
65,0.54,36,29,26,0.44,11,15,25,14,0.4,0.423076923076923,0.553846153846154,0.44,1.07142857142857,-0.631428571428571,0,9,1,9,65,26,39,0.4,36,11,25,29,15,14,0.553846153846154,0.423076923076923,345,2,2,4,0,2,1,1,433,59,9,1,1,0,0,0,0,0,0,0
65,0.52,34,31,28,0.44,12,16,22,15,0.430769230769231,0.428571428571429,0.523076923076923,0.545454545454545,1.06666666666667,-0.521212121212121,0,3,1,3,65,28,37,0.430769230769231,34,12,22,31,16,15,0.523076923076923,0.428571428571429,339,2,2,4,0,2,1,1,434,59,9,1,1,0,0,1,0,0,0,0
75,0.54,41,34,42,0.52,22,20,19,14,0.56,0.523809523809524,0.546666666666667,1.15789473684211,1.42857142857143,-0.270676691729323,1,24,2,80,75,42,33,0.56,34,20,14,41,22,19,0.453333333333333,0.476190476190476,416,2,2,4,0,2,1,1,435,59,9,1,1,0,0,1,0,0,0,0
85,0.52,45,40,50,0.48,24,26,21,14,0.588235294117647,0.48,0.529411764705882,1.14285714285714,1.85714285714286,-0.714285714285714,0,38,2,38,85,50,35,0.588235294117647,40,26,14,45,24,21,0.470588235294118,0.52,374,2,2,4,1,1,0,2,436,59,9,1,1,0,0,0,0,0,0,0
85,0.52,45,40,48,0.54,26,22,19,18,0.564705882352941,0.541666666666667,0.529411764705882,1.36842105263158,1.22222222222222,0.146198830409357,1,39,1,95,85,48,37,0.564705882352941,45,26,19,40,22,18,0.529411764705882,0.541666666666667,431,2,2,4,1,1,0,2,437,59,9,1,1,0,0,1,0,0,0,0
65,0.56,37,28,25,0.54,14,11,23,17,0.384615384615385,0.56,0.569230769230769,0.608695652173913,0.647058823529412,-0.0383631713554987,1,11,2,67,65,25,40,0.384615384615385,28,11,17,37,14,23,0.430769230769231,0.44,403,2,2,4,0,2,1,1,438,59,9,1,1,0,0,0,0,0,0,0
85,0.54,46,39,35,0.56,20,15,26,24,0.411764705882353,0.571428571428571,0.541176470588235,0.769230769230769,0.625,0.144230769230769,1,45,2,101,85,35,50,0.411764705882353,39,15,24,46,20,26,0.458823529411765,0.428571428571429,437,2,2,4,0,2,1,1,439,59,9,1,1,0,0,1,0,0,0,0
65,0.52,34,31,30,0.52,16,14,18,17,0.461538461538462,0.533333333333333,0.523076923076923,0.888888888888889,0.823529411764706,0.065359477124183,1,1,2,57,65,30,35,0.461538461538462,31,14,17,34,16,18,0.476923076923077,0.466666666666667,169,1,2,3,0,2,1,1,440,60,9,0,1,1,2,1,1,1,0,0
85,0.56,48,37,44,0.46,20,24,28,13,0.517647058823529,0.454545454545455,0.564705882352941,0.714285714285714,1.84615384615385,-1.13186813186813,0,55,1,55,85,44,41,0.517647058823529,48,20,28,37,24,13,0.564705882352941,0.454545454545455,167,1,2,3,1,1,0,2,441,60,9,0,1,0,0,0,0,0,0,0
85,0.54,46,39,26,0.52,14,12,32,27,0.305882352941176,0.538461538461538,0.541176470588235,0.4375,0.444444444444444,-0.00694444444444442,1,41,1,97,85,26,59,0.305882352941176,46,14,32,39,12,27,0.541176470588235,0.538461538461538,209,1,2,3,1,1,0,2,442,60,9,0,1,0,0,1,0,0,0,0
85,0.56,48,37,24,0.54,13,11,35,26,0.282352941176471,0.541666666666667,0.564705882352941,0.371428571428571,0.423076923076923,-0.0516483516483516,1,50,1,106,85,24,61,0.282352941176471,48,13,35,37,11,26,0.564705882352941,0.541666666666667,218,1,2,3,1,1,0,2,443,60,9,0,1,0,0,1,0,0,0,0
75,0.56,43,32,28,0.56,16,12,27,20,0.373333333333333,0.571428571428571,0.573333333333333,0.592592592592593,0.6,-0.00740740740740742,1,29,2,85,75,28,47,0.373333333333333,32,12,20,43,16,27,0.426666666666667,0.428571428571429,197,1,2,3,0,2,1,1,444,60,9,0,1,0,0,0,0,0,0,0
75,0.52,39,36,32,0.44,14,18,25,18,0.426666666666667,0.4375,0.52,0.56,1,-0.44,0,16,1,16,75,32,43,0.426666666666667,39,14,25,36,18,18,0.52,0.4375,128,1,2,3,1,1,0,2,445,60,9,0,1,0,0,0,0,0,0,0
85,0.54,46,39,44,0.44,19,25,27,14,0.517647058823529,0.431818181818182,0.541176470588235,0.703703703703704,1.78571428571429,-1.08201058201058,0,48,1,48,85,44,41,0.517647058823529,46,19,27,39,25,14,0.541176470588235,0.431818181818182,160,1,2,3,1,1,0,2,446,60,9,0,1,0,0,1,0,0,0,0
75,0.54,41,34,40,0.46,18,22,23,12,0.533333333333333,0.45,0.546666666666667,0.782608695652174,1.83333333333333,-1.05072463768116,0,25,2,25,75,40,35,0.533333333333333,34,22,12,41,18,23,0.453333333333333,0.55,137,1,2,3,0,2,1,1,447,60,9,0,1,0,0,0,0,0,0,0
85,0.52,45,40,26,0.48,12,14,33,26,0.305882352941176,0.461538461538462,0.529411764705882,0.363636363636364,0.538461538461538,-0.174825174825175,0,33,2,33,85,26,59,0.305882352941176,40,14,26,45,12,33,0.470588235294118,0.538461538461538,145,1,2,3,0,2,1,1,448,60,9,0,1,0,0,1,0,0,0,0
